150,236,1402,505,39,32,0.65,2,0
151,236,1411,501,36,33,0.2,2,0
152,236,1412,499,41,32,0.2,2,0
153,236,1414,497,38,30,0.51,2,0
154,236,1414,497,38,30,0.53,2,0
155,236,1421,492,36,33,0.14,2,0
156,236,1425,491,34,32,0.22,2,0
157,236,1427,486,34,32,0.22,2,0
158,236,1432,486,34,32,0.17,2,0
159,236,1433,482,34,32,0.17,2,0
160,236,1435,480,34,32,0.17,2,0
161,236,1437,485,34,30,0.22,2,0
162,236,1440,485,34,28,0.19,2,0
163,236,1445,481,32,30,0.19,2,0
164,236,1446,476,32,30,0.19,2,0
165,236,1448,474,32,30,0.19,2,0
166,236,1449,476,34,30,0.2,2,0
167,236,1455,474,34,31,0.24,2,0
168,236,1459,469,34,33,0.3,2,0
169,236,1459,469,34,33,0.3,2,0
170,236,1462,469,34,33,0.37,2,0
171,236,1464,468,36,30,0.38,2,0
172,236,1465,468,36,30,0.41,2,0
173,236,1469,467,34,28,0.23,2,0
174,236,1469,467,34,28,0.23,2,0
175,236,1473,467,34,28,0.12,2,0
188,238,750,834,184,120,0.93,2,0
189,238,750,835,184,119,0.93,2,0
190,238,786,818,174,112,0.92,2,0
191,238,849,787,157,103,0.92,2,0
192,238,902,760,146,96,0.93,2,0
193,238,927,748,138,92,0.92,2,0
194,238,927,748,138,92,0.92,2,0
195,238,972,727,129,85,0.92,2,0
196,238,993,716,124,83,0.92,2,0
197,238,1030,698,114,75,0.9,2,0
198,238,1030,698,114,75,0.9,2,0
199,238,1062,679,111,73,0.89,2,0
200,238,1078,671,105,71,0.89,2,0
201,238,1093,664,101,69,0.88,2,0
202,238,1133,645,94,62,0.87,2,0
203,238,1147,638,90,60,0.87,2,0
204,238,1147,638,90,60,0.87,2,0
205,238,1158,633,88,58,0.86,2,0
206,238,1168,627,86,58,0.86,2,0
207,238,1198,611,79,54,0.85,2,0
208,238,1198,611,79,54,0.85,2,0
209,238,1208,607,79,52,0.85,2,0
210,238,1215,602,79,52,0.85,2,0
211,238,1241,589,75,49,0.85,2,0
212,238,1247,585,71,48,0.85,2,0
213,238,1247,585,71,48,0.85,2,0
214,238,1254,582,71,45,0.87,2,0
215,238,1271,574,66,45,0.85,2,0
216,238,1284,567,64,43,0.84,2,0
217,238,1290,564,64,43,0.82,2,0
218,238,1290,564,64,43,0.83,2,0
219,238,1302,560,58,39,0.82,2,0
220,238,1312,552,56,41,0.83,2,0
221,238,1318,550,56,39,0.82,2,0
222,238,1318,550,56,39,0.82,2,0
223,238,1327,545,51,39,0.79,2,0
224,238,1334,541,52,38,0.8,2,0
225,238,1337,539,54,38,0.77,2,0
226,238,1351,532,54,36,0.79,2,0
227,238,1351,532,54,36,0.79,2,0
228,238,1354,530,52,36,0.81,2,0
229,238,1359,527,52,36,0.8,2,0
230,238,1370,520,45,35,0.78,2,0
231,238,1370,520,45,35,0.78,2,0
232,238,1374,519,41,34,0.75,2,0
233,238,1377,516,43,35,0.68,2,0
234,238,1389,514,41,32,0.7,2,0
235,238,1389,511,41,34,0.47,2,0
236,238,1391,512,39,32,0.48,2,0
237,238,1395,511,41,32,0.57,2,0
238,238,1396,508,38,32,0.65,2,0
239,238,1404,503,41,32,0.68,2,0
240,238,1406,501,41,32,0.75,2,0
241,238,1406,501,41,32,0.75,2,0
242,238,1412,499,38,31,0.73,2,0
243,238,1418,495,39,30,0.72,2,0
244,238,1419,494,41,30,0.54,2,0
245,238,1423,492,38,30,0.54,2,0
246,238,1423,492,38,30,0.55,2,0
247,238,1428,489,36,31,0.31,2,0
248,238,1431,487,36,31,0.41,2,0
249,238,1435,486,36,30,0.32,2,0
250,238,1440,483,34,30,0.57,2,0
251,238,1440,483,34,30,0.56,2,0
252,238,1444,483,34,30,0.22,2,0
253,238,1444,480,34,30,0.4,2,0
254,238,1446,480,34,29,0.35,2,0
255,238,1449,477,34,29,0.35,2,0
256,238,1451,476,34,29,0.47,2,0
257,238,1452,476,34,28,0.42,2,0
258,238,1455,474,36,30,0.26,2,0
259,238,1462,469,34,30,0.4,2,0
260,238,1462,469,34,30,0.4,2,0
261,238,1463,469,38,30,0.32,2,0
262,238,1464,469,38,28,0.49,2,0
263,238,1470,467,34,28,0.24,2,0
264,238,1470,467,34,28,0.24,2,0
265,238,1470,467,34,27,0.3,2,0
266,238,1474,465,30,27,0.17,2,0
387,239,898,867,178,130,0.94,2,1
388,239,924,851,169,124,0.94,2,1
389,239,949,834,163,120,0.93,2,1
390,239,1012,794,146,109,0.92,2,1
391,239,1012,794,146,109,0.92,2,1
392,239,1033,783,139,103,0.93,2,1
393,239,1049,772,137,99,0.92,2,1
394,239,1097,741,126,91,0.94,2,1
395,239,1097,741,126,91,0.94,2,1
396,239,1112,730,120,90,0.93,2,1
397,239,1127,721,116,87,0.92,2,1
398,239,1140,714,112,82,0.92,2,1
399,239,1164,698,109,79,0.92,2,1
400,239,1186,684,101,75,0.91,2,1
401,239,1186,684,101,75,0.91,2,1
402,239,1197,677,98,74,0.91,2,1
403,239,1217,666,96,69,0.89,2,1
404,239,1236,654,90,66,0.89,2,1
405,239,1236,654,90,66,0.89,2,1
406,239,1243,647,86,67,0.89,2,1
407,239,1259,637,84,62,0.89,2,1
408,239,1275,628,79,60,0.89,2,1
409,239,1282,622,77,60,0.88,2,1
410,239,1282,622,77,60,0.88,2,1
411,239,1296,615,75,56,0.88,2,1
412,239,1299,610,75,56,0.88,2,1
413,239,1312,603,71,52,0.87,2,1
414,239,1312,603,71,52,0.87,2,1
415,239,1324,597,68,51,0.87,2,1
416,239,1328,592,66,51,0.86,2,1
417,239,1341,585,60,49,0.86,2,1
418,239,1350,578,60,47,0.88,2,1
419,239,1350,578,60,47,0.88,2,1
420,239,1354,576,60,47,0.85,2,1
421,239,1361,574,56,45,0.85,2,1
422,239,1372,543,56,66,0.81,2,1
423,239,1372,542,56,66,0.82,2,1
424,239,1376,544,56,62,0.84,2,1
425,239,1384,541,52,58,0.82,2,1
426,239,1387,540,52,54,0.85,2,1
427,239,1387,540,52,54,0.85,2,1
428,239,1389,542,52,51,0.77,2,1
429,239,1393,546,49,44,0.76,2,1
430,239,1406,540,49,41,0.68,2,1
431,239,1406,538,52,41,0.78,2,1
432,239,1406,538,52,41,0.78,2,1
433,239,1410,538,60,38,0.71,2,1
434,239,1414,538,56,36,0.76,2,1
434,240,1641,802,128,102,0.93,2,3
435,239,1420,534,52,36,0.77,2,1
435,240,1634,790,124,101,0.93,2,3
436,239,1424,530,52,37,0.78,2,1
436,240,1631,785,120,99,0.94,2,3
437,239,1429,525,49,38,0.79,2,1
437,240,1624,776,116,96,0.92,2,3
438,239,1429,525,47,38,0.79,2,1
438,240,1624,776,116,96,0.92,2,3
439,239,1432,522,45,36,0.78,2,1
439,240,1618,767,114,94,0.92,2,3
440,239,1437,522,41,34,0.7,2,1
440,240,1616,762,109,92,0.93,2,3
441,239,1441,519,41,34,0.68,2,1
441,240,1612,754,105,89,0.91,2,3
442,239,1440,519,41,34,0.67,2,1
442,240,1612,755,105,88,0.91,2,3
443,239,1444,515,41,35,0.75,2,1
443,240,1609,746,98,86,0.92,2,3
444,239,1444,513,41,35,0.76,2,1
444,240,1605,742,98,84,0.91,2,3
445,239,1447,511,41,36,0.77,2,1
445,240,1602,739,98,82,0.91,2,3
446,239,1454,509,39,34,0.69,2,1
446,240,1599,727,90,81,0.92,2,3
447,239,1454,509,39,34,0.69,2,1
447,240,1599,727,90,81,0.92,2,3
448,239,1455,508,38,34,0.74,2,1
448,240,1595,723,92,79,0.9,2,3
449,239,1455,508,41,32,0.58,2,1
449,240,1594,720,90,79,0.9,2,3
450,239,1461,504,38,32,0.7,2,1
450,240,1590,716,90,77,0.9,2,3
451,239,1466,497,38,36,0.73,2,1
451,240,1587,705,84,75,0.91,2,3
452,239,1466,497,38,36,0.73,2,1
452,240,1587,705,84,75,0.91,2,3
453,239,1466,497,38,33,0.72,2,1
453,240,1586,702,82,74,0.9,2,3
454,239,1468,498,38,31,0.72,2,1
454,240,1584,698,82,74,0.9,2,3
455,239,1473,491,38,34,0.71,2,1
455,240,1582,689,79,71,0.9,2,3
456,239,1476,486,38,37,0.66,2,1
456,240,1581,686,79,69,0.88,2,3
457,239,1476,485,38,37,0.67,2,1
457,240,1581,686,79,69,0.88,2,3
458,239,1477,484,36,37,0.67,2,1
458,240,1581,682,75,69,0.89,2,3
459,239,1479,485,38,36,0.49,2,1
459,240,1579,677,75,68,0.89,2,3
460,239,1483,480,36,39,0.63,2,1
460,240,1579,674,71,68,0.88,2,3
461,239,1483,480,36,37,0.72,2,1
461,240,1579,670,71,68,0.88,2,3
462,239,1485,479,34,37,0.68,2,1
462,240,1578,668,71,66,0.88,2,3
463,239,1487,477,34,37,0.75,2,1
463,240,1577,664,71,64,0.88,2,3
464,239,1491,476,38,36,0.61,2,1
464,240,1575,659,71,64,0.89,2,3
465,239,1491,476,38,36,0.62,2,1
465,240,1575,659,71,64,0.89,2,3
466,239,1491,476,36,35,0.63,2,1
466,240,1576,655,69,64,0.88,2,3
467,239,1492,476,36,33,0.47,2,1
467,240,1575,651,68,61,0.88,2,3
468,239,1496,475,36,31,0.65,2,1
468,240,1575,646,64,60,0.89,2,3
469,239,1496,474,36,32,0.61,2,1
469,240,1574,644,66,60,0.88,2,3
470,239,1496,474,36,32,0.62,2,1
470,240,1574,644,66,60,0.88,2,3
471,239,1498,473,39,32,0.53,2,1
471,240,1575,639,64,58,0.88,2,3
472,239,1500,472,41,32,0.45,2,1
472,240,1574,637,64,58,0.88,2,3
473,239,1502,470,41,32,0.54,2,1
473,240,1573,633,64,56,0.89,2,3
474,239,1504,469,38,30,0.35,2,1
474,240,1573,628,64,56,0.87,2,3
475,239,1504,469,38,30,0.36,2,1
475,240,1573,628,64,56,0.87,2,3
476,239,1506,468,39,30,0.39,2,1
476,240,1575,626,62,54,0.87,2,3
477,239,1506,468,39,30,0.31,2,1
477,240,1573,624,64,54,0.87,2,3
478,239,1510,468,38,30,0.14,2,1
478,240,1575,622,60,55,0.87,2,3
479,239,1509,465,34,31,0.14,2,1
479,240,1575,615,62,54,0.86,2,3
480,239,1509,465,34,31,0.14,2,1
480,240,1575,615,62,54,0.86,2,3
481,240,1575,614,62,53,0.87,2,3
482,240,1575,611,60,54,0.86,2,3
483,240,1575,606,60,52,0.86,2,3
484,240,1575,606,60,52,0.86,2,3
485,240,1577,605,58,52,0.85,2,3
486,240,1577,603,56,52,0.86,2,3
487,240,1577,599,56,51,0.85,2,3
488,240,1577,597,56,50,0.86,2,3
489,240,1577,597,56,50,0.86,2,3
490,240,1578,595,54,49,0.85,2,3
491,240,1578,592,52,49,0.84,2,3
492,240,1579,590,52,48,0.84,2,3
493,240,1579,587,52,47,0.83,2,3
494,240,1579,587,52,47,0.83,2,3
495,240,1579,584,52,47,0.84,2,3
496,240,1580,582,51,47,0.84,2,3
497,240,1579,580,52,47,0.83,2,3
498,240,1581,579,49,46,0.83,2,3
499,240,1582,573,49,47,0.82,2,3
500,240,1582,573,49,47,0.82,2,3
501,240,1582,569,49,49,0.82,2,3
502,240,1582,568,49,49,0.82,2,3
503,240,1582,563,47,49,0.83,2,3
504,240,1584,562,45,49,0.84,2,3
505,240,1584,561,45,49,0.84,2,3
506,240,1583,557,45,52,0.85,2,3
507,240,1583,553,45,52,0.85,2,3
508,240,1583,551,45,52,0.84,2,3
509,240,1583,552,45,51,0.84,2,3
510,240,1583,550,45,52,0.84,2,3
511,240,1584,548,45,49,0.83,2,3
512,240,1585,547,43,49,0.83,2,3
513,240,1585,547,43,49,0.83,2,3
514,240,1584,547,45,48,0.83,2,3
515,240,1586,546,43,47,0.83,2,3
516,240,1584,545,45,45,0.81,2,3
517,240,1585,545,45,44,0.81,2,3
518,240,1586,545,43,43,0.81,2,3
519,240,1586,543,43,42,0.8,2,3
520,240,1588,543,41,41,0.8,2,3
521,240,1588,542,41,39,0.79,2,3
522,240,1588,540,41,39,0.81,2,3
523,240,1588,540,41,39,0.81,2,3
524,240,1588,539,41,38,0.8,2,3
525,240,1588,538,41,38,0.81,2,3
526,240,1588,534,41,38,0.81,2,3
527,240,1588,532,41,38,0.79,2,3
528,240,1588,532,41,38,0.79,2,3
529,240,1588,531,41,39,0.79,2,3
530,240,1588,530,41,39,0.78,2,3
531,240,1588,527,41,39,0.78,2,3
532,240,1588,526,41,38,0.78,2,3
533,240,1586,525,41,38,0.78,2,3
534,240,1586,525,41,38,0.78,2,3
535,240,1588,523,41,39,0.79,2,3
536,240,1588,524,41,38,0.8,2,3
537,240,1587,521,41,38,0.79,2,3
538,240,1587,521,41,38,0.79,2,3
539,240,1588,520,38,37,0.77,2,3
540,240,1588,519,38,38,0.75,2,3
541,240,1587,517,39,38,0.72,2,3
542,240,1587,517,39,38,0.72,2,3
543,240,1587,515,39,38,0.66,2,3
544,240,1586,513,41,38,0.64,2,3
545,240,1586,513,41,38,0.69,2,3
546,240,1588,512,38,37,0.74,2,3
547,240,1588,512,38,37,0.73,2,3
548,240,1587,511,39,36,0.74,2,3
549,240,1588,510,39,36,0.7,2,3
550,240,1586,509,41,37,0.7,2,3
550,243,884,887,174,126,0.93,2,1
551,240,1588,507,38,35,0.7,2,3
551,243,969,833,154,108,0.93,2,1
552,240,1588,507,38,35,0.7,2,3
552,243,969,832,154,109,0.93,2,1
553,240,1588,507,36,34,0.7,2,3
553,243,992,817,146,105,0.92,2,1
554,240,1587,505,38,34,0.69,2,3
554,243,1015,802,137,100,0.93,2,1
555,240,1586,503,38,35,0.64,2,3
555,243,1056,776,124,93,0.93,2,1
556,240,1588,502,38,36,0.61,2,3
556,243,1074,764,116,89,0.93,2,1
557,240,1586,499,38,37,0.61,2,3
557,243,1091,751,114,86,0.92,2,1
558,240,1584,497,38,39,0.56,2,3
558,243,1106,742,109,82,0.92,2,1
559,240,1584,496,38,39,0.64,2,3
559,243,1138,721,101,79,0.91,2,1
560,240,1584,496,38,37,0.66,2,3
560,243,1151,712,99,75,0.9,2,1
561,240,1582,495,38,37,0.62,2,3
561,243,1176,695,94,71,0.9,2,1
562,240,1582,496,38,36,0.62,2,3
562,243,1176,696,94,71,0.9,2,1
563,240,1583,494,36,36,0.7,2,3
563,243,1199,681,88,66,0.89,2,1
564,240,1583,494,36,36,0.66,2,3
564,243,1209,673,86,64,0.9,2,1
565,240,1584,493,34,36,0.64,2,3
565,243,1219,665,86,64,0.89,2,1
566,240,1582,492,34,36,0.6,2,3
566,243,1228,659,84,62,0.88,2,1
567,240,1583,492,34,34,0.62,2,3
567,243,1245,647,79,59,0.87,2,1
568,240,1582,492,34,34,0.58,2,3
568,243,1256,641,71,56,0.87,2,1
569,240,1581,491,36,35,0.31,2,3
569,243,1272,630,73,54,0.87,2,1
570,240,1581,491,36,35,0.31,2,3
570,243,1272,630,73,54,0.87,2,1
571,240,1581,489,34,34,0.56,2,3
571,243,1286,620,68,52,0.87,2,1
572,240,1581,488,34,34,0.54,2,3
572,243,1294,615,64,52,0.87,2,1
573,240,1582,488,34,34,0.52,2,3
573,243,1301,609,62,52,0.86,2,1
574,240,1579,485,38,37,0.24,2,3
574,243,1318,598,64,49,0.86,2,1
575,240,1580,485,36,36,0.48,2,3
575,243,1326,593,60,47,0.85,2,1
576,240,1581,485,34,36,0.49,2,3
576,243,1326,594,60,47,0.85,2,1
577,240,1581,484,36,36,0.5,2,3
577,243,1331,590,64,47,0.84,2,1
578,240,1579,483,38,36,0.42,2,3
578,243,1338,586,56,45,0.85,2,1
579,240,1575,481,34,35,0.17,2,3
579,243,1352,576,52,43,0.84,2,1
580,240,1575,481,34,34,0.3,2,3
580,243,1357,573,51,42,0.84,2,1
581,240,1575,481,34,34,0.29,2,3
581,243,1357,573,51,42,0.84,2,1
582,240,1577,481,34,34,0.42,2,3
582,243,1363,570,49,41,0.83,2,1
583,240,1577,481,32,34,0.29,2,3
583,243,1372,560,49,44,0.84,2,1
584,240,1576,479,32,34,0.29,2,3
584,243,1376,556,45,45,0.82,2,1
585,240,1575,478,34,33,0.4,2,3
585,243,1384,542,43,52,0.83,2,1
586,240,1575,478,34,32,0.4,2,3
586,243,1384,542,45,52,0.83,2,1
587,240,1575,477,34,32,0.34,2,3
587,243,1390,544,47,45,0.83,2,1
588,240,1575,477,34,32,0.29,2,3
588,243,1393,543,45,43,0.83,2,1
589,240,1573,477,34,32,0.29,2,3
589,243,1402,543,41,38,0.83,2,1
590,240,1573,476,34,32,0.29,2,3
590,243,1402,543,41,38,0.83,2,1
591,240,1572,476,36,32,0.16,2,3
591,243,1409,538,45,37,0.81,2,1
592,240,1572,476,36,32,0.18,2,3
592,243,1412,536,45,36,0.8,2,1
593,240,1572,475,36,32,0.14,2,3
593,243,1414,533,54,37,0.79,2,1
594,240,1571,473,36,32,0.14,2,2
594,243,1424,526,49,36,0.8,2,1
595,240,1570,473,36,32,0.14,2,2
595,243,1424,526,49,36,0.8,2,1
596,240,1570,472,36,32,0.14,2,2
596,243,1427,525,45,35,0.8,2,1
597,240,1574,470,32,33,0.28,2,2
597,243,1432,521,43,34,0.82,2,1
598,240,1573,469,34,33,0.31,2,2
598,243,1436,519,38,32,0.77,2,1
599,240,1573,469,34,32,0.32,2,2
599,243,1436,519,38,32,0.77,2,1
600,240,1573,469,34,32,0.23,2,2
600,243,1439,517,36,32,0.8,2,1
601,240,1571,467,34,33,0.16,2,2
601,243,1444,514,36,32,0.79,2,1
602,240,1571,468,34,31,0.3,2,2
602,243,1449,511,34,32,0.81,2,1
603,240,1571,468,34,31,0.3,2,2
603,243,1449,511,34,32,0.81,2,1
604,240,1573,467,34,31,0.31,2,2
604,243,1451,510,36,32,0.8,2,1
605,240,1573,467,32,31,0.25,2,2
605,243,1453,508,34,32,0.79,2,1
606,240,1573,467,32,30,0.18,2,2
606,243,1457,505,34,32,0.75,2,1
607,240,1572,466,32,30,0.18,2,2
607,243,1461,502,38,32,0.69,2,1
608,240,1572,466,32,30,0.18,2,2
608,243,1461,502,38,32,0.69,2,1
609,240,1575,464,34,32,0.11,2,2
609,243,1462,499,38,32,0.74,2,1
610,240,1575,463,34,31,0.12,2,2
610,243,1465,497,36,32,0.75,2,1
611,240,1573,463,34,31,0.12,2,2
611,243,1471,492,36,32,0.72,2,1
612,240,1573,462,34,31,0.12,2,2
612,243,1472,492,34,32,0.58,2,1
613,240,1573,462,34,31,0.12,2,2
613,243,1473,492,34,32,0.58,2,1
614,240,1573,461,34,31,0.12,2,2
614,243,1474,489,36,33,0.56,2,1
615,240,1573,460,34,31,0.12,2,2
615,243,1477,486,38,36,0.36,2,1
616,240,1573,460,34,31,0.12,2,2
616,243,1481,480,34,37,0.45,2,1
617,240,1573,459,34,31,0.12,2,2
617,243,1483,480,36,36,0.54,2,1
618,240,1573,459,34,31,0.12,2,2
618,243,1483,480,36,36,0.54,2,1
619,240,1575,457,32,32,0.11,2,2
619,243,1487,478,34,35,0.62,2,1
620,240,1575,457,32,33,0.11,2,2
620,243,1489,478,34,34,0.5,2,1
621,243,1491,477,34,33,0.59,2,1
622,243,1492,477,38,32,0.32,2,1
623,243,1492,477,38,32,0.31,2,1
624,243,1494,476,38,30,0.42,2,1
625,243,1497,475,34,30,0.45,2,1
626,243,1501,472,38,32,0.3,2,1
627,243,1503,471,36,31,0.42,2,1
628,243,1503,471,36,31,0.43,2,1
629,243,1502,469,38,32,0.19,2,1
630,243,1504,469,38,32,0.24,2,1
631,243,1509,468,36,29,0.34,2,1
632,243,1509,468,36,29,0.34,2,1
633,243,1509,468,38,29,0.26,2,1
634,243,1513,467,34,30,0.1,2,1
635,243,1513,463,34,30,0.12,2,1
636,243,1513,463,34,30,0.13,2,1
637,243,1516,458,34,30,0.13,2,1
638,243,1517,457,34,30,0.13,2,1
639,243,1517,459,34,32,0.11,2,1
799,244,700,829,212,144,0.92,2,0
800,244,735,813,204,138,0.92,2,0
801,244,798,784,186,128,0.92,2,0
802,244,798,784,186,129,0.92,2,0
803,244,855,758,171,119,0.91,2,0
804,244,879,747,165,112,0.91,2,0
805,244,927,725,152,106,0.9,2,0
806,244,969,706,139,99,0.9,2,0
807,244,969,706,139,99,0.9,2,0
808,244,988,697,133,96,0.93,2,0
809,244,1006,689,129,94,0.92,2,0
810,244,1056,666,114,85,0.91,2,0
811,244,1070,658,114,83,0.91,2,0
812,244,1070,658,114,84,0.91,2,0
813,244,1084,653,109,81,0.91,2,0
814,244,1098,647,107,78,0.9,2,0
815,244,1134,628,98,73,0.9,2,0
816,244,1145,624,96,70,0.89,2,0
817,244,1146,624,94,70,0.89,2,0
818,244,1155,618,94,68,0.89,2,0
819,244,1176,609,90,66,0.88,2,0
820,244,1196,601,82,62,0.87,2,0
821,244,1204,596,86,62,0.87,2,0
822,244,1221,588,79,59,0.86,2,0
823,244,1221,588,79,59,0.86,2,0
824,244,1228,585,79,58,0.85,2,0
825,244,1236,581,75,56,0.87,2,0
826,244,1258,570,71,53,0.85,2,0
827,244,1258,570,71,53,0.85,2,0
828,244,1266,565,68,54,0.85,2,0
829,244,1271,564,64,52,0.85,2,0
830,244,1279,560,64,52,0.85,2,0
831,244,1294,554,62,48,0.84,2,0
832,244,1294,554,62,47,0.84,2,0
833,244,1299,550,60,49,0.84,2,0
834,244,1305,546,60,50,0.81,2,0
835,244,1320,541,58,45,0.71,2,0
836,244,1320,541,58,45,0.71,2,0
837,244,1326,538,56,45,0.77,2,0
838,244,1330,535,56,45,0.8,2,0
839,244,1339,531,56,43,0.82,2,0
840,244,1347,527,54,41,0.81,2,0
841,244,1347,527,54,41,0.81,2,0
842,244,1352,526,52,39,0.81,2,0
843,244,1359,521,52,40,0.83,2,0
844,244,1363,517,49,41,0.83,2,0
845,244,1369,513,49,41,0.78,2,0
846,244,1369,513,49,41,0.78,2,0
847,244,1376,508,47,43,0.78,2,0
848,244,1381,507,45,41,0.78,2,0
849,244,1382,508,45,40,0.74,2,0
850,244,1386,507,45,39,0.76,2,0
851,244,1391,504,41,39,0.66,2,0
852,244,1395,502,41,38,0.71,2,0
853,244,1398,501,43,37,0.75,2,0
854,244,1406,497,41,37,0.73,2,0
855,244,1406,497,41,37,0.73,2,0
856,244,1406,495,45,36,0.76,2,0
857,244,1410,494,41,36,0.74,2,0
858,244,1419,490,38,34,0.76,2,0
859,244,1419,490,38,34,0.75,2,0
860,244,1420,488,39,34,0.61,2,0
861,244,1423,486,39,36,0.68,2,0
862,244,1430,482,38,35,0.73,2,0
863,244,1431,482,38,34,0.76,2,0
864,244,1431,482,38,34,0.76,2,0
865,244,1433,483,36,32,0.71,2,0
866,244,1438,483,36,30,0.31,2,0
867,244,1442,477,36,34,0.51,2,0
868,244,1442,477,36,33,0.53,2,0
869,244,1443,475,36,33,0.71,2,0
870,244,1444,474,36,33,0.71,2,0
871,244,1451,471,36,34,0.7,2,0
872,244,1451,471,36,34,0.72,2,0
873,244,1452,469,36,34,0.7,2,0
874,244,1455,467,38,34,0.65,2,0
875,244,1459,467,38,33,0.73,2,0
876,244,1464,467,34,29,0.67,2,0
877,244,1464,466,34,30,0.62,2,0
878,244,1464,466,34,30,0.62,2,0
879,244,1466,465,34,29,0.64,2,0
880,244,1468,464,34,29,0.58,2,0
881,244,1472,465,34,27,0.3,2,0
882,244,1471,465,34,27,0.32,2,0
883,244,1474,462,34,28,0.46,2,0
884,244,1475,461,32,29,0.48,2,0
885,244,1477,458,30,28,0.17,2,0
886,244,1477,458,30,28,0.17,2,0
887,244,1479,453,32,33,0.38,2,0
888,244,1480,453,32,33,0.27,2,0
889,244,1482,448,32,33,0.27,2,0
890,244,1487,453,30,30,0.11,2,0
891,244,1487,453,30,30,0.12,2,0
942,245,865,872,176,123,0.93,2,1
943,245,938,831,157,109,0.93,2,1
944,245,997,794,139,99,0.92,2,1
945,245,997,794,139,99,0.92,2,1
946,245,1026,779,131,94,0.92,2,1
947,245,1071,750,124,86,0.92,2,1
948,245,1110,726,112,79,0.92,2,1
949,245,1131,714,107,77,0.92,2,1
950,245,1131,714,107,77,0.92,2,1
951,245,1164,694,101,71,0.9,2,1
952,245,1194,676,90,66,0.88,2,1
953,245,1208,667,88,65,0.89,2,1
954,245,1208,667,88,65,0.89,2,1
955,245,1232,651,86,61,0.88,2,1
956,245,1245,645,81,58,0.88,2,1
957,245,1267,631,75,55,0.87,2,1
958,245,1267,632,75,54,0.87,2,1
959,245,1286,619,71,52,0.88,2,1
960,245,1295,615,71,51,0.87,2,1
961,245,1312,603,68,49,0.85,2,1
962,245,1312,603,68,49,0.85,2,1
963,245,1335,588,64,47,0.85,2,1
964,245,1335,588,64,47,0.85,2,1
965,245,1342,584,60,45,0.86,2,1
966,245,1350,579,56,45,0.85,2,1
967,245,1367,566,52,43,0.84,2,1
968,245,1372,561,52,45,0.84,2,1
969,245,1372,560,52,45,0.84,2,1
970,245,1379,554,51,47,0.82,2,1
971,245,1393,546,49,45,0.84,2,1
972,245,1397,548,49,38,0.83,2,1
973,245,1397,548,49,38,0.83,2,1
974,245,1402,545,49,38,0.83,2,1
975,245,1412,539,52,38,0.8,2,1
976,245,1416,537,54,36,0.8,2,1
977,245,1423,532,49,35,0.81,2,1
978,245,1431,526,49,36,0.82,2,1
979,245,1431,526,49,36,0.82,2,1
980,245,1434,524,41,34,0.82,2,1
981,245,1438,521,41,34,0.81,2,1
982,245,1447,516,39,34,0.79,2,1
983,245,1447,516,39,34,0.79,2,1
984,245,1449,514,38,34,0.81,2,1
985,245,1451,514,39,32,0.81,2,1
986,245,1461,507,38,31,0.76,2,1
987,245,1461,507,38,31,0.76,2,1
988,245,1462,505,39,30,0.7,2,1
989,245,1464,501,39,33,0.75,2,1
